BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,LATITUDE,LONGITUDE,GROUPED CATEGORY
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,188,,A5,3227 WILSON AVENUE,,10469.0,1.0,0.0,1.0,2000.0,1960.0,1940.0,1,A5,450000,2022-07-18,40.872586600000005,-73.84940290000002,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4740,40,,A5,3224 FISH AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1736.0,1935.0,1,A5,579380,2022-12-23,40.872860100000004,-73.84795890000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741,51,,S1,3240 SEYMOUR AVE,,10469.0,1.0,1.0,2.0,2033.0,1536.0,1945.0,1,S1,592000,2022-10-26,40.8736405,-73.84739069999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,42,,A5,3230 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1408.0,1920.0,1,A5,561000,2022-07-29,40.873461400000004,-73.846288,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,50,,A5,3246 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1340.0,1920.0,1,A5,475000,2023-04-10,40.8738821,-73.846492,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,53,,A5,3252 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1280.0,1920.0,1,A5,350000,2022-09-08,40.874087,-73.8466043,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4744,43,,A5,3324 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,2300.0,1360.0,1960.0,1,A5,365000,2023-02-22,40.875358399999996,-73.8451341,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,7,,A5,3347 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1863.0,1950.0,1,A5,675000,2022-12-30,40.8764586,-73.8443071,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,43,,A5,3316 MICKLE AVENUE,,10469.0,1.0,0.0,1.0,1520.0,1432.0,1970.0,1,A5,443949,2022-11-18,40.875589700000006,-73.8443431,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,46,,A5,3322 MICKLE AVENUE,,10469.0,1.0,0.0,1.0,1520.0,1432.0,1970.0,1,A5,467500,2022-10-06,40.8757156,-73.8444122,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,59,,A1,3348 MICKLE AVENUE,,10469.0,1.0,0.0,1.0,1916.0,1071.0,1920.0,1,A1,560000,2023-02-15,40.876399600000006,-73.84474349999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4746,51,,A5,3252 CORSA AVENUE,,10469.0,1.0,0.0,1.0,1800.0,1404.0,1950.0,1,A5,500000,2022-08-16,40.8741285,-73.84568540000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4748,44,,A1,3216 MICKLE AVENUE,,10469.0,1.0,0.0,1.0,4750.0,1405.0,1930.0,1,A1,545000,2022-05-26,40.8739645,-73.8433996,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4749,47,,A1,3314 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,3325.0,1472.0,1935.0,1,A1,430000,2023-01-11,40.8757851,-73.8434111,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,34,,A5,3307 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1,A5,585000,2022-08-18,40.8760274,-73.84214759999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4756,35,,A5,1837 BURKE AVENUE,,10469.0,1.0,0.0,1.0,1120.0,992.0,1963.0,1,A5,355000,2022-12-08,40.8750613,-73.83872749999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4761,3,,A2,1 FOX TERRACE,,10469.0,1.0,0.0,1.0,1042.0,852.0,1935.0,1,A2,360000,2023-03-22,40.872710299999994,-73.8443185,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4761,9,,A1,12 FOX TERRACE,,10469.0,1.0,0.0,1.0,3102.0,1286.0,1935.0,1,A1,360000,2022-08-18,40.87219959999999,-73.84458270000002,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4762,59,,S1,1463 KNAPP STREET,,10469.0,1.0,1.0,2.0,3577.0,1544.0,1920.0,1,S1,500000,2023-01-10,40.8702069,-73.8440428,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4764,33,,A2,1611 HAMMERSLEY AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1956.0,1920.0,1,A2,475000,2022-09-09,40.8720073,-73.84203269999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4764,43,,A2,3112 MICKLE AVE,,10469.0,1.0,0.0,1.0,4750.0,1180.0,1899.0,1,A2,400000,2023-04-07,40.8722393,-73.84230840000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4768,51,,A1,3026 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,3555.0,1798.0,1915.0,1,A1,450000,2022-11-29,40.8708834,-73.840907,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4768,54,,A1,3034 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,4750.0,2000.0,1915.0,1,A1,463500,2022-07-26,40.8711501,-73.8410219,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4769,143,,A5,3122 TIEMANN AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1080.0,1960.0,1,A5,585000,2022-05-04,40.8729205,-73.840884,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,30,,A1,3003 WICKHAM AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1690.0,1950.0,1,A1,618500,2022-12-21,40.870953799999995,-73.83846899999999,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4775,26,,A2,3011 BRUNER AVENUE,,10469.0,1.0,0.0,1.0,2375.0,864.0,1940.0,1,A2,491000,2022-09-15,40.8714237,-73.8378286,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4775,50,,A1,3042 WICKHAM AVENUE,,10469.0,1.0,0.0,1.0,3555.0,1610.0,1930.0,1,A1,640000,2022-11-01,40.8721245,-73.83862109999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778,13,,A2,3127 EDSON AVE,,10469.0,1.0,0.0,1.0,3642.0,1268.0,1950.0,1,A2,300000,2022-11-30,40.87451420000001,-73.8364272,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,10,,A5,3043 GRACE AVENUE,,10469.0,1.0,0.0,1.0,2653.0,1260.0,1960.0,1,A5,600000,2022-05-13,40.8727533,-73.83649609999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,11,,A5,3039 GRACE AVENUE,,10469.0,1.0,0.0,1.0,2653.0,1260.0,1960.0,1,A5,640000,2022-06-02,40.8726697,-73.8364501,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,14,,A5,3033 GRACE AVENUE,,10469.0,1.0,0.0,1.0,2653.0,1368.0,1960.0,1,A5,590000,2023-02-07,40.8725284,-73.83640419999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,19,,A5,3021 GRACE AVENUE,,10469.0,1.0,0.0,1.0,2653.0,1260.0,1960.0,1,A5,300000,2023-03-09,40.8722429,-73.83625359999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,28,,A5,3001 GRACE AVENUE,,10469.0,1.0,0.0,1.0,3103.0,1260.0,1960.0,1,A5,480000,2022-07-20,40.8717601,-73.83601390000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,11,,A5,3063 EDSON AVENUE,,10469.0,1.0,0.0,1.0,2362.0,1674.0,1955.0,1,A5,610000,2022-06-01,40.873553,-73.8358988,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,57,,A5,3028 GRACE,,10469.0,1.0,0.0,1.0,1895.0,1920.0,1955.0,1,A5,365700,2022-10-07,,,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,70,,A5,3050 GRACE AVENUE,,10469.0,1.0,0.0,1.0,1737.0,1116.0,1955.0,1,A5,105000,2023-04-21,40.873118,-73.8362204,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,8,,A5,2947 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,1692.0,1534.0,1960.0,1,A5,513000,2023-03-01,40.8694904,-73.8407095,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,21,,A1,2929 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,3555.0,1425.0,1933.0,1,A1,635000,2022-11-02,40.869167299999994,-73.84055090000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4785,38,,A2,1659 ARNOW AVE,,10469.0,1.0,0.0,1.0,3917.0,960.0,1940.0,1,A2,605000,2022-06-03,40.868611,-73.8395891,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4787,56,,A2,2820 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,3555.0,1045.0,1930.0,1,A2,659000,2022-07-01,40.867813899999994,-73.83940600000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4789,16,,A2,2935 WICKHAM AVE.,,10469.0,1.0,0.0,1.0,2375.0,2030.0,1901.0,1,A2,390000,2022-08-04,40.8699811,-73.8381042,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4794,11,,A5,2853 BRUNER,,10469.0,1.0,0.0,1.0,2850.0,1690.0,1960.0,1,A5,590000,2022-06-21,40.868797799999996,-73.83656500000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4884,18,,A1,3457 ELY AVENUE,,10469.0,1.0,0.0,1.0,2375.0,844.0,1930.0,1,A1,455000,2022-06-13,40.8794751,-73.84109079999999,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4885,48,,A1,3392 ELY AVENUE,,10469.0,1.0,0.0,1.0,3515.0,1344.0,1930.0,1,A1,600000,2022-05-12,40.8783143,-73.83990770000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4886,37,,A1,3411 EDSON AVE,,10469.0,1.0,0.0,1.0,2375.0,2255.0,1940.0,1,A1,815000,2022-05-16,40.8791078,-73.8389313,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4893,27,,A1,3545 EDSON AVENUE,,10466.0,1.0,0.0,1.0,5600.0,2264.0,1920.0,1,A1,780000,2023-03-08,40.8822107,-73.84050500000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4902,20,,A5,1153B EAST 223RD STREET,,10466.0,1.0,0.0,1.0,1800.0,1534.0,1945.0,1,A5,360000,2022-05-05,40.88224599999999,-73.8481757,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4902,20,,A5,1153B EAST 223RD STREET,,10466.0,1.0,0.0,1.0,1800.0,1534.0,1945.0,1,A5,360000,2022-05-05,40.88224599999999,-73.8481757,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4902,20,,A5,1153B EAST 223RD STREET,,10466.0,1.0,0.0,1.0,1800.0,1534.0,1945.0,1,A5,611000,2022-10-13,40.88224599999999,-73.8481757,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4902,20,,A5,1153B EAST 223RD STREET,,10466.0,1.0,0.0,1.0,1800.0,1534.0,1945.0,1,A5,611000,2022-10-13,40.88224599999999,-73.8481757,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4903,72,,A5,1152 E 225TH ST,,10466.0,1.0,0.0,1.0,1152.0,1384.0,1970.0,1,A5,540000,2022-05-26,40.8832533,-73.84743900000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4917,54,,A1,3640 DEREIMER AVENUE,,10466.0,1.0,0.0,1.0,5022.0,1830.0,1945.0,1,A1,645000,2022-09-20,,,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,20,,A5,1157 GRENADA PLACE,,10466.0,1.0,0.0,1.0,1962.0,1188.0,1940.0,1,A5,310000,2023-04-24,40.8883515,-73.8441394,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,21,,A5,1155 GRENADA PLACE,,10466.0,1.0,0.0,1.0,1926.0,1188.0,1940.0,1,A5,333000,2022-09-29,40.8883421,-73.84420829999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,21,,A5,1155 GRENADA PLACE,,10466.0,1.0,0.0,1.0,1926.0,1188.0,1940.0,1,A5,333000,2022-09-29,40.8883421,-73.84420829999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,21,,A5,1155 GRENADA PLACE,,10466.0,1.0,0.0,1.0,1926.0,1188.0,1940.0,1,A5,333000,2022-09-29,40.8883421,-73.84420829999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,21,,A5,1155 GRENADA PLACE,,10466.0,1.0,0.0,1.0,1926.0,1188.0,1940.0,1,A5,555000,2023-04-24,40.8883421,-73.84420829999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,21,,A5,1155 GRENADA PLACE,,10466.0,1.0,0.0,1.0,1926.0,1188.0,1940.0,1,A5,555000,2023-04-24,40.8883421,-73.84420829999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,21,,A5,1155 GRENADA PLACE,,10466.0,1.0,0.0,1.0,1926.0,1188.0,1940.0,1,A5,555000,2023-04-24,40.8883421,-73.84420829999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4939,17,,A5,3871 AMUNDSON AVENUE,,10466.0,1.0,0.0,1.0,1800.0,1701.0,1957.0,1,A5,550000,2023-02-08,40.888541100000005,-73.8356001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4944,51,,A1,3710 SECOR AVENUE,,10466.0,1.0,0.0,1.0,5753.0,1248.0,1925.0,1,A1,403000,2022-06-03,40.887361999999996,-73.8321425,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4945,82,,A1,1468 EAST 233 STREET,,10466.0,1.0,0.0,1.0,2289.0,1788.0,1925.0,1,A1,380000,2023-02-02,,,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4945,82,,A1,1468 EAST 233 STREET,,10466.0,1.0,0.0,1.0,2289.0,1788.0,1925.0,1,A1,380000,2023-02-02,,,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4946,41,,A2,2179 LIGHT STREET,,10466.0,1.0,0.0,1.0,3500.0,1238.0,1930.0,1,A2,440000,2022-10-07,40.888089799999996,-73.83292359999999,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4950,58,,A5,3713 ROMBOUTS AVE,,10466.0,1.0,0.0,1.0,1805.0,1364.0,1925.0,1,A5,550000,2022-06-17,40.8869143,-73.8304309,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4952,47,,A1,3639 PROVOST AVENUE,,10466.0,1.0,0.0,1.0,2600.0,1202.0,1935.0,1,A1,510000,2022-05-18,40.8874473,-73.8286538,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4957,28,,A5,3948 WILDER AVENUE,,10466.0,1.0,0.0,1.0,1900.0,1690.0,1959.0,1,A5,503990,2022-11-01,40.8900701,-73.84043570000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4958,72,,A5,1341 EAST 233 STREET,,10466.0,1.0,0.0,1.0,1659.0,1152.0,1959.0,1,A5,540000,2023-03-17,,,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4962,37,,A1,2186 STRANG AVENUE,,10466.0,1.0,0.0,1.0,2800.0,1312.0,1930.0,1,A1,525000,2022-09-22,40.8914891,-73.83576090000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4964,28,,A1,3924 PRATT AVENUE,,10466.0,1.0,0.0,1.0,2808.0,1938.0,1925.0,1,A1,580000,2023-04-17,40.8901352,-73.83396890000002,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4964,28,,A1,3924 PRATT AVENUE,,10466.0,1.0,0.0,1.0,2808.0,1938.0,1925.0,1,A1,580000,2023-04-17,40.8901352,-73.83396890000002,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4970,6,,A1,4031 ROMBOUTS,,10466.0,1.0,0.0,1.0,2760.0,1056.0,1925.0,1,A1,350000,2022-10-28,40.8914856,-73.83030450000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4970,6,,A1,4031 ROMBOUTS AVENUE,,10466.0,1.0,0.0,1.0,2760.0,1056.0,1925.0,1,A1,540000,2023-04-03,40.8914856,-73.83030450000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4971,16,,A2,3966 ROMBOUTS AVENUE,,10466.0,1.0,0.0,1.0,2076.0,1114.0,1932.0,1,A2,437000,2023-04-27,40.8898495,-73.83016669999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4971,39,,A2,4010 ROMBOUTS AVENUE,,10466.0,1.0,0.0,1.0,4321.0,1316.0,1925.0,1,A2,520000,2022-05-16,40.89105980000001,-73.82998140000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4977,40,,A1,4061 BRUNER AVENUE,,10466.0,1.0,0.0,1.0,2500.0,1148.0,1930.0,1,A1,350000,2023-02-02,40.8916406,-73.8472318,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,36,,A5,4082 ELY AVENUE,,10466.0,1.0,0.0,1.0,1710.0,1152.0,1940.0,1,A5,580000,2022-11-21,40.8917954,-73.8458395,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,49,,A5,4089 GRACE AVENUE,,10466.0,1.0,0.0,1.0,2589.0,1260.0,1950.0,1,A5,595000,2022-05-13,40.89228320000001,-73.84559349999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4982,70,,A5,4041 DE REIMER AVENUE,,10466.0,1.0,0.0,1.0,2304.0,1260.0,1940.0,1,A5,540800,2022-06-28,40.891662100000005,-73.84246920000001,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4982,74,,A5,4035 DEREIMER AVENUE,,10466.0,1.0,0.0,1.0,2304.0,1260.0,1940.0,1,A5,525000,2022-12-16,,,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4983,38,,A1,4088 DEREIMER AVENUE,,10466.0,1.0,0.0,1.0,2375.0,1648.0,1950.0,1,A1,595000,2022-09-29,,,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4983,42,,A5,4094A DE REIMER AVENUE,,10466.0,1.0,0.0,1.0,2340.0,1260.0,1950.0,1,A5,625000,2022-05-27,40.889926700000004,-73.84152569999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4984,50,,A5,2064 EDENWALD AVENUE,,10466.0,1.0,0.0,1.0,2068.0,1575.0,1940.0,1,A5,510000,2022-08-25,40.8933014,-73.84112230000002,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4985,176,,A5,4033 HILL AVENUE,,10466.0,1.0,0.0,1.0,1718.0,1088.0,1960.0,1,A5,608000,2022-07-14,40.891852,-73.8396932,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4986,50,,A5,4079 MONTICELLO AVE,,10466.0,1.0,0.0,1.0,1710.0,1692.0,1956.0,1,A5,560000,2022-07-08,40.893289,-73.8393218,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4987,56,,A1,4051 SETON AVENUE,,10466.0,1.0,0.0,1.0,5000.0,1404.0,1931.0,1,A1,665000,2023-04-27,40.8927525,-73.8381588,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4987,60,,A1,4043 SETON AVENUE,,10466.0,1.0,0.0,1.0,3633.0,1300.0,1930.0,1,A1,545000,2022-11-21,40.892488799999995,-73.8380353,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4990,55,,A5,2205 STRANG AVENUE,,10466.0,1.0,0.0,1.0,2619.0,1925.0,1950.0,1,A5,645000,2023-03-20,40.8919432,-73.83543929999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5263,259,,A9,2137 REEDS MILL LANE,,10475.0,1.0,0.0,1.0,6355.0,1782.0,1915.0,1,A9,625000,2022-08-11,40.881623700000006,-73.83292359999999,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,5,,A2,3410 ROPES AVENUE,,10475.0,1.0,0.0,1.0,2500.0,1206.0,1920.0,1,A2,463500,2023-03-08,40.887842,-73.81728989999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,100,,A2,2580 FLINT AVE,,10475.0,1.0,0.0,1.0,3772.0,560.0,1940.0,1,A2,275000,2023-01-25,40.8890295,-73.81748429999998,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,226,,A1,2593 FLINT AVENUE,,10475.0,1.0,0.0,1.0,3700.0,2256.0,1945.0,1,A1,695000,2022-07-26,40.8894121,-73.8169329,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5654,390,,A2,2555 PELHAM BAY PARK WEST,,10475.0,1.0,0.0,1.0,4026.0,2682.0,1965.0,1,A2,750000,2022-09-13,40.8872131,-73.81716259999999,Single-family home
2,BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5655,144,,A5,3515 MC OWEN AVENUE,,10475.0,1.0,0.0,1.0,3000.0,1960.0,1965.0,1,A5,680000,2022-10-27,40.88792670000001,-73.81918449999998,Single-family home
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4706,58,,B1,1138 EAST 212 STREET,,10469.0,2.0,0.0,2.0,4082.0,1920.0,1950.0,1,B1,690000,2022-07-18,40.8748125,-73.85342589999998,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4708,61,,B1,1144 EAST 214 STREET,,10469.0,2.0,0.0,2.0,1876.0,2018.0,1945.0,1,B1,650000,2022-10-11,,,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4710,19,,B3,1104A EAST 216 STREET,,10469.0,2.0,0.0,2.0,1800.0,1872.0,1945.0,1,B3,610000,2022-08-18,40.877782,-73.853195,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,52,,B1,1313 NEEDHAM AVENUE,,10469.0,2.0,0.0,2.0,2375.0,2725.0,1910.0,1,B1,599000,2022-10-28,40.878234,-73.85229679999998,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,64,,B9,1103 EAST 216TH STREET,,10469.0,2.0,0.0,2.0,2079.0,2125.0,1960.0,1,B9,743000,2022-12-30,40.8781588,-73.8529906,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,60,,B9,3641 FENTON AVENUE,,10469.0,2.0,0.0,2.0,1900.0,2125.0,1950.0,1,B9,750000,2022-08-25,40.8801449,-73.8511063,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4716,14,,B2,1118 E 222 STREET,,10469.0,2.0,0.0,2.0,2452.0,1762.0,2005.0,1,B2,932800,2022-07-19,40.881687400000004,-73.85005059999999,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4716,133,,B1,3621 EASTCHESTER ROAD,,10469.0,2.0,0.0,2.0,1785.0,2365.0,1950.0,1,B1,800000,2022-07-29,40.8809754,-73.8488553,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4717,94,,B1,1480 OAKLEY STREET,,10469.0,2.0,0.0,2.0,2610.0,3150.0,1991.0,1,B1,920000,2022-12-20,40.880165399999996,-73.8492502,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4724,41,,B1,3450 MICKLE AVE,,10469.0,2.0,0.0,2.0,2474.0,2112.0,1950.0,1,B1,750000,2022-09-01,40.8782248,-73.84566269999998,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,32,,B1,1470 NEEDHAM AVE,,10469.0,2.0,0.0,2.0,2375.0,2106.0,1955.0,1,B1,640000,2023-04-14,40.8795477,-73.8487786,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4726,34,,S2,3542 EASTCHESTER RD,,10469.0,2.0,1.0,3.0,3300.0,3735.0,1920.0,1,S2,810000,2022-11-03,40.8796922,-73.84750780000002,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4728,62,,B2,3492 KINGSLAND AVENUE,,10469.0,2.0,0.0,2.0,3020.0,2100.0,1920.0,1,B2,900000,2022-10-04,40.8793357,-73.84542119999998,Duplex
2,BRONX,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4729,73,,B1,3416 TIEMANN AVENUE,,10469.0,2.0,0.0,2.0,2534.0,2160.0,1950.0,1,B1,630000,2022-06-06,40.877693900000004,-73.8434341,Duplex
