BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7054,387,,A5,61 WESTFIELD AVENUE,,10309.0,1.0,0.0,1.0,3570.0,2108.0,1983.0,1,A5,525000,2022-06-15
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7054,396,,A1,45 KUNATH AVENUE,,10309.0,1.0,0.0,1.0,5380.0,1456.0,1984.0,1,A1,695000,2022-09-19
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7054,406,,A5,25 KUNATH AVENUE,,10309.0,1.0,0.0,1.0,4200.0,2108.0,1983.0,1,A5,730000,2022-12-19
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7054,494,,A5,21 RUTHERFORD COURT,,10309.0,1.0,0.0,1.0,1051.0,1560.0,1997.0,1,A5,580000,2022-05-12
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7055,107,,A5,100 ARROWOOD COURT,,10309.0,1.0,0.0,1.0,2584.0,1056.0,1986.0,1,A5,543000,2023-03-31
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7066,104,,A5,60 POPLAR AVENUE,,10309.0,1.0,0.0,1.0,1600.0,1260.0,2004.0,1,A5,610000,2022-10-03
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7066,157,,A5,26 BAR COURT,,10309.0,1.0,0.0,1.0,998.0,1020.0,1992.0,1,A5,480000,2022-06-09
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7075,52,,A5,460 WINANT AVENUE,,10309.0,1.0,0.0,1.0,1448.0,1816.0,1987.0,1,A5,585000,2022-09-30
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7075,104,,A5,55 SANDYWOOD LANE,,10309.0,1.0,0.0,1.0,2138.0,1870.0,1991.0,1,A5,630000,2022-08-04
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7081,1,,A5,201 SHIEL AVENUE,,10309.0,1.0,0.0,1.0,2375.0,1700.0,1996.0,1,A5,700000,2023-01-19
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7081,14,,A5,756 CORRELL AVENUE,,10309.0,1.0,0.0,1.0,2625.0,1700.0,1996.0,1,A5,715000,2022-11-10
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7081,19,,A5,740 CORRELL AVENUE,,10309.0,1.0,0.0,1.0,2625.0,1700.0,1996.0,1,A5,650000,2022-09-30
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7081,72,,A5,187 SHIEL AVENUE,,10309.0,1.0,0.0,1.0,2375.0,1453.0,1995.0,1,A5,750000,2022-06-29
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7083,25,,A5,250 CANDON AVENUE,,10309.0,1.0,0.0,1.0,2509.0,1600.0,1997.0,1,A5,750000,2022-12-20
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,4,,A5,36 PRINCE LANE,,10309.0,1.0,0.0,1.0,930.0,1675.0,1990.0,1,A5,510000,2023-01-18
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,40,,A5,28 CANDON COURT,,10309.0,1.0,0.0,1.0,1144.0,1600.0,1992.0,1,A5,520000,2023-04-25
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,43,,A5,146 WIRT AVENUE,,10309.0,1.0,0.0,1.0,1243.0,1678.0,1991.0,1,A5,480000,2023-01-19
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,55,,A5,14 ASHLEY LANE,,10309.0,1.0,0.0,1.0,929.0,1870.0,1993.0,1,A5,585000,2022-08-16
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,80,,A5,20 PHYLLIS COURT,,10309.0,1.0,0.0,1.0,1418.0,1600.0,1991.0,1,A5,560000,2022-07-28
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,97,,A5,26 WIRT LANE,,10309.0,1.0,0.0,1.0,665.0,1610.0,1993.0,1,A5,415000,2023-01-04
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7085,47,,A5,132 LUCILLE AVENUE,,10309.0,1.0,0.0,1.0,2925.0,1520.0,1989.0,1,A5,595000,2022-07-29
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7085,49,,A5,130 LUCILLE AVENUE,,10309.0,1.0,0.0,1.0,1550.0,1520.0,1989.0,1,A5,535000,2023-02-16
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7085,62,,A5,504 WINANT AVENUE,,10309.0,1.0,0.0,1.0,1438.0,1804.0,1989.0,1,A5,579000,2022-05-25
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7085,107,,A5,165 WIRT AVENUE,,10309.0,1.0,0.0,1.0,1425.0,1720.0,1991.0,1,A5,557000,2022-06-08
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7086,76,,A1,175 LUCILLE AVENUE,,10309.0,1.0,0.0,1.0,4000.0,1250.0,1975.0,1,A1,810000,2022-08-02
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,6106,26,,B2,11 WYCLIFF LANE,,10312.0,2.0,0.0,2.0,4653.0,2952.0,2004.0,1,B2,600000,2022-05-09
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,6146,23,,B9,793 ROSSVILLE AVENUE,,10309.0,2.0,0.0,2.0,2903.0,1573.0,2001.0,1,B9,749000,2022-11-23
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,6155,27,,B2,28 BALSAM PLACE,,10309.0,2.0,0.0,2.0,4620.0,2741.0,1989.0,1,B2,830000,2022-11-10
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,6166,177,,B2,22 SAMANTHA LANE,,10309.0,2.0,0.0,2.0,4388.0,2250.0,2004.0,1,B2,1075000,2022-07-07
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7033,28,,B9,197 GERVIL STREET,,10309.0,2.0,0.0,2.0,3400.0,2496.0,1987.0,1,B9,905000,2022-06-23
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7033,30,,B9,191 GERVIL STREET,,10309.0,2.0,0.0,2.0,3400.0,2496.0,1987.0,1,B9,870000,2022-09-12
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7033,65,,B9,48 HEMLOCK STREET,,10309.0,2.0,0.0,2.0,3263.0,2200.0,1999.0,1,B9,920000,2023-04-17
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,29,,B2,14 RADIGAN AVE,,10309.0,2.0,0.0,2.0,4071.0,2380.0,,1,B2,1221900,2023-04-10
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,42,,B2,189 MASON BOULEVARD,,10309.0,2.0,0.0,2.0,4037.0,3490.0,2006.0,1,B2,999000,2022-08-18
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,44,,B2,193 MASON BOULEVARD,,10309.0,2.0,0.0,2.0,4037.0,3490.0,2006.0,1,B2,1017232,2022-05-12
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,46,,B2,197 MASON BOULEVARD,,10309.0,2.0,0.0,2.0,4037.0,3346.0,2006.0,1,B2,1100000,2022-05-24
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,48,,B2,201 MASON BOULEVARD,,10309.0,2.0,0.0,2.0,4037.0,3346.0,2006.0,1,B2,1100000,2022-06-17
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,50,,B2,205 MASON BOULEVARD,,10309.0,2.0,0.0,2.0,4037.0,3346.0,2006.0,1,B2,992794,2022-07-14
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,52,,B2,209 MASON BOULEVARD,,10309.0,2.0,0.0,2.0,4038.0,3346.0,2022.0,1,B2,1209455,2022-09-13
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7045,86,,B2,224 MASON BOULEVARD,,10309.0,2.0,0.0,2.0,4345.0,2300.0,1997.0,1,B2,1048000,2022-07-19
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7048,26,,B2,68 LUCILLE AVENUE,,10309.0,2.0,0.0,2.0,3984.0,2600.0,1983.0,1,B2,650000,2022-06-30
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7048,38,,B2,55 WIRT AVENUE,,10309.0,2.0,0.0,2.0,4000.0,2260.0,1985.0,1,B2,880000,2022-06-28
5,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,7048,47,,B2,73 WIRT AVENUE,,10309.0,2.0,0.0,2.0,3900.0,2260.0,1985.0,1,B2,899000,2023-04-17
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7356,183,,A5,430 ENGLEWOOD AVENUE,,10309.0,1.0,0.0,1.0,2313.0,1560.0,2000.0,1,A5,840000,2022-12-28
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7356,255,,A5,24 OSTRICH COURT,,10309.0,1.0,0.0,1.0,3256.0,1672.0,2001.0,1,A5,467454,2023-03-09
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7356,444,,A5,28 PITNEY AVENUE,,10309.0,1.0,0.0,1.0,2500.0,1200.0,2004.0,1,A5,715000,2022-08-10
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,111,,A5,37 CHART LOOP,,10309.0,1.0,0.0,1.0,1860.0,2365.0,2006.0,1,A5,750000,2023-03-17
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,123,,A5,66 CHART LOOP,,10309.0,1.0,0.0,1.0,1520.0,2490.0,2007.0,1,A5,665000,2022-09-08
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,166,,A5,20 TOPSIDE LANE,,10309.0,1.0,0.0,1.0,1520.0,2490.0,2005.0,1,A5,790000,2022-08-29
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,171,,A5,32 TOPSIDE LANE,,10309.0,1.0,0.0,1.0,1860.0,2365.0,2006.0,1,A5,730000,2022-05-10
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,173,,A5,38 TOPSIDE LANE,,10309.0,1.0,0.0,1.0,1520.0,2490.0,2006.0,1,A5,783500,2022-06-14
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,181,,A5,17 PILOT LANE,,10309.0,1.0,0.0,1.0,1520.0,2490.0,2009.0,1,A5,710000,2022-06-17
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,211,,A5,50 PILOT LANE,,10309.0,1.0,0.0,1.0,1550.0,2650.0,2009.0,1,A5,850000,2022-07-14
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,223,,A5,82 PILOT LANE,,10309.0,1.0,0.0,1.0,1550.0,2650.0,2009.0,1,A5,825000,2022-07-19
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,225,,A5,86 PILOT LANE,,10309.0,1.0,0.0,1.0,1520.0,2490.0,2009.0,1,A5,850000,2022-08-11
5,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,228,,A5,61 PILOT LANE,,10309.0,1.0,0.0,1.0,1860.0,2365.0,2009.0,1,A5,775000,2022-05-06
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,01 ONE FAMILY DWELLINGS,1,7563,25,,A2,28 WEINER STREET,,10309.0,1.0,0.0,1.0,3742.0,616.0,1940.0,1,A2,580000,2022-08-04
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,01 ONE FAMILY DWELLINGS,1,7572,92,,A1,61 MADSEN AVENUE,,10309.0,1.0,0.0,1.0,5680.0,1456.0,1920.0,1,A1,825000,2022-08-26
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,01 ONE FAMILY DWELLINGS,1,7578,232,,A1,72 MADSEN AVENUE,,10309.0,1.0,0.0,1.0,5520.0,1900.0,1925.0,1,A1,885000,2022-08-30
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY DWELLINGS,1,7577,43,,B2,31 TORRICE LOOP,,10309.0,2.0,0.0,2.0,6550.0,4143.0,2021.0,1,B2,1354273,2023-01-13
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY DWELLINGS,1,7577,46,,B2,27 TORRICE LOOP,,10309.0,2.0,0.0,2.0,6562.0,4143.0,2021.0,1,B2,1354273,2023-03-16
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY DWELLINGS,1,7577,47,,B2,25 TORRICE LOOP,,10309.0,2.0,0.0,2.0,6756.0,4143.0,2021.0,1,B2,1315000,2023-01-03
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY DWELLINGS,1,7577,62,,B2,11 FROSINONE LANE,,10309.0,2.0,0.0,2.0,6832.0,3942.0,2021.0,1,B2,975000,2023-02-28
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,22 STORE BUILDINGS,4,7578,35,,K5,75 PAGE AVENUE,,10309.0,0.0,1.0,1.0,6423.0,2350.0,1994.0,4,K5,2400000,2022-12-21
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,22 STORE BUILDINGS,4,7578,37,,K5,75 PAGE AVENUE,,10309.0,0.0,1.0,1.0,2110.0,770.0,1994.0,4,K5,2400000,2022-12-21
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,22 STORE BUILDINGS,4,7578,38,,K5,75 PAGE AVENUE,,10309.0,0.0,1.0,1.0,2112.0,775.0,1995.0,4,K5,2400000,2022-12-21
5,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,22 STORE BUILDINGS,4,7578,39,,K5,75 PAGE AVENUE,,10309.0,0.0,1.0,1.0,2197.0,805.0,1998.0,4,K5,2400000,2022-12-21
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,120,47,,A1,125 OXFORD PLACE,,10301.0,1.0,0.0,1.0,4400.0,1348.0,1930.0,1,A1,600000,2022-09-12
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,250,72,,A1,241 HART BOULEVARD,,10301.0,1.0,0.0,1.0,4600.0,1960.0,1930.0,1,A1,530000,2023-04-24
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,251,73,,A2,263 OAKWOOD AVENUE,,10301.0,1.0,0.0,1.0,3700.0,1050.0,1960.0,1,A2,730000,2023-01-24
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,252,25,,A1,216 OAKWOOD AVENUE,,10301.0,1.0,0.0,1.0,2875.0,1272.0,1899.0,1,A1,659000,2022-12-20
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,254,15,,A1,713 METROPOLITAN AVENUE,,10301.0,1.0,0.0,1.0,5000.0,1776.0,1955.0,1,A1,1100000,2022-07-25
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,254,51,,A1,645 METROPOLITAN AVENUE,,10301.0,1.0,0.0,1.0,5000.0,1476.0,1925.0,1,A1,500000,2022-12-20
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,254,67,,A1,41 PARK COURT,,10301.0,1.0,0.0,1.0,4160.0,2024.0,1935.0,1,A1,868000,2022-07-20
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,260,9,,A1,35 CITY BOULEVARD,,10301.0,1.0,0.0,1.0,3515.0,2185.0,1920.0,1,A1,495000,2022-06-28
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,260,33,,A2,73 CITY BOULEVARD,,10301.0,1.0,0.0,1.0,4300.0,1176.0,1940.0,1,A2,710000,2022-06-08
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,262,105,,A1,646 METROPOLITAN AVENUE,,10301.0,1.0,0.0,1.0,5500.0,1720.0,1960.0,1,A1,685000,2022-08-17
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,263,18,,A1,64 CROSSHILL STREET,,10301.0,1.0,0.0,1.0,4125.0,1536.0,1940.0,1,A1,580000,2022-11-10
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,267,6,,A1,691 BARD AVENUE,,10310.0,1.0,0.0,1.0,3848.0,1528.0,1931.0,1,A1,690000,2022-09-07
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,271,1,,A1,29 CROTON AVENUE,,10301.0,1.0,0.0,1.0,4975.0,2160.0,1980.0,1,A1,884900,2022-06-30
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,275,76,,A1,586 BARD AVE,,10310.0,1.0,0.0,1.0,3520.0,1868.0,1930.0,1,A1,725000,2022-12-05
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,275,99,,A1,249 HART AVENUE,,10310.0,1.0,0.0,1.0,4171.0,1173.0,1939.0,1,A1,660000,2022-10-26
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,277,111,,A1,700 BARD AVENUE,,10310.0,1.0,0.0,1.0,5350.0,1144.0,1930.0,1,A1,620000,2023-04-28
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,277,140,,A1,79 WHITEWOOD AVE,,10310.0,1.0,0.0,1.0,5828.0,2568.0,1920.0,1,A1,875000,2022-12-21
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,277,150,,A1,362 HART AVENUE,,10310.0,1.0,0.0,1.0,4440.0,1596.0,1920.0,1,A1,829000,2022-06-06
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,277,188,,A1,300 HART AVENUE,,10310.0,1.0,0.0,1.0,4120.0,1034.0,1901.0,1,A1,754000,2022-05-31
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,277,225,,A1,301 HART AVENUE,,10310.0,1.0,0.0,1.0,4280.0,1320.0,1910.0,1,A1,715000,2022-12-13
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,277,262,,A1,365 HART AVENUE,,10310.0,1.0,0.0,1.0,4400.0,1144.0,1920.0,1,A1,515000,2022-08-17
5,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,278,45,,A1,667 DAVIS AVENUE,,10310.0,1.0,0.0,1.0,3870.0,1136.0,1939.0,1,A1,577300,2022-10-27
5,STATEN ISLAND,SILVER LAKE,02 TWO FAMILY DWELLINGS,1,127,77,,B1,74 SILVER LAKE ROAD,,10301.0,2.0,0.0,2.0,4375.0,2299.0,2015.0,1,B1,1230000,2022-08-22
5,STATEN ISLAND,SILVER LAKE,02 TWO FAMILY DWELLINGS,1,250,28,,B2,36 UNIVERSITY PLACE,,10301.0,2.0,0.0,2.0,2500.0,1275.0,1935.0,1,B2,680000,2023-04-13
5,STATEN ISLAND,SILVER LAKE,03 THREE FAMILY DWELLINGS,1,276,40,,C0,555 DAVIS AVENUE,,10310.0,3.0,0.0,3.0,3440.0,1848.0,1930.0,1,C0,780000,2022-07-11
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3111,41,,A5,77 ARTHUR AVENUE,,10305.0,1.0,0.0,1.0,2350.0,1280.0,2001.0,1,A5,640000,2022-12-28
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3117,124,,A1,120 JACKSON AVENUE,,10305.0,1.0,0.0,1.0,1728.0,1596.0,1910.0,1,A1,600000,2022-08-10
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3121,87,,A2,15 WATERFORD COURT,,10305.0,1.0,0.0,1.0,3800.0,1144.0,1970.0,1,A2,690000,2023-02-15
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3122,70,,A5,136 ROBIN ROAD,,10305.0,1.0,0.0,1.0,960.0,2000.0,1987.0,1,A5,473000,2022-06-03
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3122,307,,A5,24 RAGAZZI LANE,,10305.0,1.0,0.0,1.0,1400.0,1844.0,2000.0,1,A5,720000,2022-12-22
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3122,420,,A5,48 RAGAZZI LANE,,10305.0,1.0,0.0,1.0,3306.0,1844.0,2000.0,1,A5,775500,2022-09-29
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3123,84,,A5,138 ALEX CIRCLE,,10305.0,1.0,0.0,1.0,1289.0,1686.0,2000.0,1,A5,640000,2022-10-26
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3124,105,,A5,56 SEASIDE LANE,,10305.0,1.0,0.0,1.0,1500.0,1088.0,1991.0,1,A5,635000,2022-08-17
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3124,314,,A5,45 LINDA AVENUE,,10305.0,1.0,0.0,1.0,2750.0,1200.0,1986.0,1,A5,600000,2022-07-19
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3124,362,,A5,32 SEA GATE COURT,,10305.0,1.0,0.0,1.0,990.0,1096.0,1999.0,1,A5,592783,2023-03-31
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3124,461,,A5,24 SEASIDE LANE,,10305.0,1.0,0.0,1.0,1419.0,1564.0,1991.0,1,A5,615000,2022-06-02
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3237,14,,A9,63 NORWAY AVENUE,,10305.0,1.0,0.0,1.0,2300.0,1200.0,1960.0,1,A9,550000,2022-09-23
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3238,18,,A2,47 MALLORY AVENUE,,10305.0,1.0,0.0,1.0,4000.0,912.0,1950.0,1,A2,610000,2022-10-12
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3246,14,,A5,147 LAMPORT BOULEVARD,,10305.0,1.0,0.0,1.0,2058.0,1230.0,1960.0,1,A5,665000,2022-06-21
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3246,29,,A5,119 LAMPORT BOULEVARD,,10305.0,1.0,0.0,1.0,2058.0,1230.0,1960.0,1,A5,360500,2022-07-05
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3246,38,,A5,99 LAMPORT BOULEVARD,,10305.0,1.0,0.0,1.0,2000.0,1500.0,2001.0,1,A5,645000,2022-12-27
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3246,49,,A9,75 LAMPORT BOULEVARD,,10305.0,1.0,0.0,1.0,2250.0,1312.0,1960.0,1,A9,635000,2023-01-31
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3246,60,,A2,60 KENSINGTON AVENUE,,10305.0,1.0,0.0,1.0,6000.0,1040.0,1950.0,1,A2,650000,2022-10-05
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3246,74,,A2,84 KENSINGTON AVENUE,,10305.0,1.0,0.0,1.0,4000.0,840.0,1950.0,1,A2,500000,2022-05-20
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3248,151,,A5,245 NORWAY AVENUE,,10305.0,1.0,0.0,1.0,2000.0,1028.0,2006.0,1,A5,620000,2023-01-26
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3249,16,,A2,188 LAMPORT BOULEVARD,,10305.0,1.0,0.0,1.0,4000.0,988.0,1950.0,1,A2,720000,2022-06-21
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3249,41,,A2,213 FOCH AVENUE,,10305.0,1.0,0.0,1.0,5000.0,988.0,1950.0,1,A2,637500,2022-10-06
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3249,63,,A9,203 MALLORY AVENUE,,10305.0,1.0,0.0,1.0,1600.0,1300.0,1986.0,1,A9,668000,2022-06-09
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3250,32,,A1,202 KENSINGTON AVENUE,,10305.0,1.0,0.0,1.0,3000.0,1192.0,1925.0,1,A1,675000,2022-10-27
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3250,40,,A2,183 FOCH AVENUE,,10305.0,1.0,0.0,1.0,5000.0,1144.0,1960.0,1,A2,545000,2022-06-23
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3252,62,,A2,281 NORWAY AVENUE,,10305.0,1.0,0.0,1.0,3000.0,960.0,1935.0,1,A2,462500,2023-01-26
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3255,17,,A1,238 JEROME AVENUE,,10305.0,1.0,0.0,1.0,4000.0,2244.0,1935.0,1,A1,710000,2022-09-14
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3256,16,,A1,239 JEROME AVENUE,,10305.0,1.0,0.0,1.0,4100.0,2114.0,1940.0,1,A1,860000,2022-10-24
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3263,19,,A5,17 KENSINGTON AVENUE,,10305.0,1.0,0.0,1.0,2262.0,1408.0,2003.0,1,A5,710000,2022-08-31
5,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3266,44,,A5,301 MAJOR AVENUE,,10305.0,1.0,0.0,1.0,1775.0,1279.0,2002.0,1,A5,354000,2022-11-17
